INDEX,TYPE_AD,TERMINAL,OFF_BLOCK_TIME,NB_PAX_GROUND,NB_PAX_AIR,FROM_ROAD,FROM_SUBWAY,FROM_TRAIN,FROM_AIR
663,departure,T2E,84900,134,151,"[60068.90889571746, 65308.694630382415, 66168.93438563452, 68242.1137224826, 69839.28315244523, 69970.81458809596, 70581.4102823183, 73740.47861122324, 73769.70631405452, 74372.32730600334, 74608.21183880778, 74722.43536842917, 74799.99069502726, 74958.4817258955, 75159.34440941742, 75639.88235159387, 75963.74385036806, 76108.45977992851, 76217.20798459183, 76266.80201806535, 76268.02767624144, 76763.13031647309, 76963.59641671856, 77046.06494987008, 77129.73605872295, 77259.78008789565, 77315.64622193671, 77422.95033291227, 77503.91404429144, 77613.20380433956, 77740.12139579342, 77847.80808129202, 78093.73358850477, 78457.86043486693, 78473.91337050896, 78481.32783813839, 78733.89043240593, 79069.00322550298, 79175.42038690596, 79304.46831515951, 79429.66960868819, 79434.18980862571, 79719.84921434637, 79938.96687547567, 79958.41849386279, 79982.08396078464, 80030.77353122343, 80145.33719195105, 80156.80917417502, 80511.51029849758, 80839.34827952905, 81050.65569600019, 81247.7793194058, 81271.98217908044, 81310.06323045398, 81319.16729419482, 81422.43007534738, 81602.82130399175, 81717.37641703131, 81746.77661735193, 81754.44487187488, 81804.54822660761, 81984.83575191424, 82058.09940402865, 82062.36619336282, 82174.5197879572, 82372.65055866404, 82386.26010939844, 82391.0339329196, 82451.3694693055, 82572.97241638362, 82779.44431319297, 82844.22295612744, 83015.39445728311, 83030.91334216038, 83117.47819189155, 83154.98116178816, 83819.5024439934, 84034.56852159559, 84292.50861835686, 85359.98269723347, 85441.29371984737]","[66784.92801787404, 68590.19005988583, 70461.1304735157, 71079.26538746274, 71361.72303274751, 72119.06690985986, 73248.32337457161, 73910.86500840685, 74734.85195078437, 75635.85113812248, 75654.8403978571, 76306.2455374151, 76664.79051637785, 77558.02965420735, 78529.294133544, 78555.06149217302, 78575.33207727269, 78789.21455987911, 79265.92989551056, 79442.4413707858, 79735.70772703583, 79781.95137997923, 79834.73998598063, 79984.44877045584, 80098.27656641314, 80167.9696834934, 80269.70930057655, 81050.69216867608, 82130.31005310117, 82770.50520894396, 82820.62982065372, 82912.17854527976, 83497.56079328331, 83819.40231494259, 84264.90916309826, 85453.57109605032]","[75420, 77160, 78300, 78300, 79680, 79680, 79680, 80160, 80220, 80220, 81900, 81900, 83220, 83220, 83220, 83220]","{715: 1, 727: 2, 731: 1, 744: 2, 745: 1, 749: 3, 750: 1, 752: 5, 756: 9, 757: 9, 759: 5, 761: 2, 762: 4, 763: 8, 766: 6, 767: 9, 768: 5, 769: 6, 770: 5, 771: 6, 772: 8, 774: 9, 775: 5, 776: 9, 777: 6, 778: 9, 779: 5, 780: 10}"
664,departure,T2F,75000,63,70,"[61306.79919572537, 62100.04804925848, 62382.23192671254, 62434.9374531982, 63902.30381813487, 64197.53725707588, 64342.31601725674, 64813.67035453321, 66348.47411881927, 66990.08258834417, 66995.52162787323, 67112.93199727808, 67269.52002517802, 68359.18249887637, 68933.64393593998, 69002.04993082106, 69255.20828207441, 69568.39145359847, 69792.81737147942, 69850.20456167117, 70191.12300326192, 70266.65675553153, 70286.47061681919, 70290.87406453432, 70716.18076421971, 70717.61497506112, 70747.05163875235, 70823.4305155686, 70904.84095034114, 70961.54093494933, 71161.86852207863, 71184.51762927558, 71402.4738260876, 72357.82250137441, 72652.13905938045, 72731.26021047212, 72861.69359621307, 73212.69216213682, 73660.14538386428, 75158.50720040403]","[62486.85939955417, 65481.88606973131, 66396.7759313777, 66737.91890973352, 67624.6376445858, 68943.90167524353, 69544.10152314586, 70146.09720194113, 70446.54913127363, 70521.76155168453, 70712.60006971241, 71301.55979579344, 71647.91217648625, 72833.35640594934, 73708.90706165356, 74219.11356550013]","[71220, 71220, 71220, 71220, 71880, 72420, 72420]","{600: 3, 603: 2, 606: 1, 607: 4, 614: 2, 617: 2, 620: 4, 628: 3, 642: 4, 653: 5, 656: 4, 657: 3, 658: 5, 660: 4, 663: 2, 671: 2, 677: 6, 688: 5, 689: 9}"
665,departure,T2A,70800,297,16,"[53391.12913789015, 53922.363354781264, 55877.16989094611, 56447.21982122809, 56527.71777069135, 56533.57542935352, 56777.5396509982, 56874.59128754479, 57285.81074307453, 57336.22623475284, 57345.15266050417, 57411.934193902634, 57457.64915029944, 57607.99714790212, 57883.10522508727, 58012.732670045836, 58055.84474068052, 58216.80362637795, 58294.31205145173, 58586.23148478489, 58907.7663503825, 59578.1932782708, 59714.43438984473, 60036.789709588826, 60138.28643772892, 60397.715937037516, 60680.92949518325, 60749.90623038958, 60836.76766880733, 61002.186837172565, 61009.70133068854, 61314.419910807395, 61332.29633614989, 61394.6089385223, 61492.0826870763, 61528.04384651559, 61554.04523706209, 61559.270254168994, 61560.68158034883, 61962.610130565445, 62032.10986309876, 62061.966268740085, 62387.560141715956, 62411.938139946986, 62470.50043473912, 62583.65853865977, 62707.44601888525, 62773.2810786448, 62784.2702822716, 62867.09584477923, 62916.89535184463, 62938.79413500374, 63070.48408390615, 63081.52864982921, 63143.07199604555, 63246.22638777119, 63346.27177407508, 63360.61079078415, 63373.08010996494, 63835.30665648185, 63985.018174967016, 64007.19007839567, 64041.941691367225, 64124.04917554527, 64255.24213902637, 64326.6928402948, 64343.65443431346, 64480.64381659365, 64527.270946256256, 64565.15510274024, 64566.93911083544, 64769.22069194254, 64800.1108005924, 64804.47478724585, 64831.14426656703, 64832.98594410336, 64895.93228676142, 64916.75911457332, 64972.0912569455, 64995.52072483089, 65060.492675794594, 65088.12508297612, 65124.869188218385, 65211.29969625881, 65260.47205492316, 65273.875835061706, 65315.27004881339, 65318.61758455504, 65393.02387273256, 65533.93800917221, 65551.72668136258, 65598.5419928469, 65603.17356196452, 65622.1742342189, 65647.17254170758, 65685.62527463894, 65690.82652080561, 65811.6050016726, 65872.00490713693, 65891.3582237258, 65909.34587902346, 66033.72289355383, 66037.1156138925, 66076.34601785094, 66117.74072101265, 66177.0139457203, 66274.08566347598, 66296.7309124089, 66298.62348971717, 66371.3597607891, 66380.58952917128, 66420.46649762441, 66424.24094219816, 66437.74333053896, 66593.46137024241, 66598.74160722968, 66683.33635515664, 66683.56523768754, 66727.81159274344, 66747.5065582019, 66753.6683246748, 66792.97541355234, 66809.15988134463, 66814.88490583481, 66815.97601294678, 66836.98613209467, 66896.5179848869, 67063.5943816909, 67068.70176783437, 67086.01812016335, 67101.0371468926, 67146.65242778586, 67156.51263185513, 67262.03565971422, 67398.63893913277, 67476.75437582734, 67556.6441623827, 67589.6321777979, 67590.62708287966, 67600.59859340222, 67616.77853698847, 67666.53138214414, 67817.09365658207, 67817.62675654999, 67915.25248515538, 68000.44721951235, 68033.44611271285, 68035.26034460987, 68040.32874233271, 68066.99859969082, 68106.23683480496, 68133.05345443176, 68203.4984014734, 68204.62282424764, 68234.12675423268, 68289.85620313989, 68322.6342187808, 68324.96410436807, 68365.45201340655, 68414.23224666691, 68446.29602827244, 68627.6072686256, 68727.47565924704, 68777.19546721652, 68787.15226165694, 68848.47455522948, 69054.86371726068, 69409.81705627748, 69446.19993486609, 69451.177656802, 69549.14443420389, 69604.10044180638, 69834.85576247111, 69908.7360042884, 70227.43625697632, 70340.01142851394, 70484.9043364047, 70769.20109209012, 70820.98717554327, 70942.53067537195, 72868.05341785966]","[50236.25002599735, 58300.00124196769, 58402.168943681034, 58857.16680321491, 59457.95454052997, 59533.10328950189, 59797.59684978806, 60351.43659231383, 61299.11877408398, 61792.38561578792, 61853.81916688137, 61981.35788735903, 62000.260232720815, 62165.65793708146, 62398.39022552122, 62681.81531935662, 62850.213230325295, 63012.62657999254, 63013.00958347167, 63172.41220880627, 63227.08076246303, 63299.77867230511, 63307.973463077884, 63444.72839313352, 63878.41139415542, 64129.25458557046, 64138.341033095414, 64140.72570682937, 64187.82320799729, 64195.98618017575, 64423.12950222321, 64500.074639564984, 64764.48209736903, 64781.341838668675, 64795.16606504684, 64898.762223524216, 64929.395036325215, 65251.49092604406, 65386.624280044605, 65486.51591113855, 65487.72596484392, 65576.16409821801, 65600.94845394981, 65604.7910715719, 65945.14499419642, 66052.93352313555, 66111.20143907463, 66225.88256935819, 66268.0740030866, 66289.80684403075, 66339.93925346348, 66528.03183687653, 66736.07524699527, 66740.41660836875, 66754.68439235941, 66802.62642571337, 67102.47595330687, 67119.85454478541, 67471.11861760746, 67536.21058307339, 67767.44831495518, 67869.03570955532, 67969.60190774054, 68028.84622135326, 68123.63054607442, 68563.3842317373, 68571.44274008577, 68680.15033881326, 68692.70862515965, 68740.5647696063, 68807.2269833435, 68894.09441815574, 69201.271351027, 69232.04749285521, 69241.40562833067, 69354.42095851133, 69481.39973032134, 69499.73792897255, 69568.05958719058, 69926.67593593027, 70706.74981506853, 71697.131236771, 71864.52801743778]","[61920, 61920, 61920, 61920, 61920, 62760, 64860, 64860, 64860, 64860, 64860, 64860, 65340, 65340, 65340, 65340, 68520, 68520, 68520, 68520, 68520, 68520, 68520, 69120, 69120, 69120, 69120, 69120, 69120, 69540, 69540, 69540, 69540]","{529: 2, 537: 2, 550: 1, 552: 1, 554: 1, 561: 2, 567: 1, 569: 1, 580: 1, 583: 1, 587: 1, 594: 1, 604: 1}"
666,departure,T2A,77700,271,14,"[57544.50871065591, 58016.52362204716, 58367.741456193166, 61206.91983676862, 61328.6362448419, 61448.45521619493, 61504.027739525925, 62117.21842992538, 62321.80063095352, 62974.747389442135, 63803.24572732186, 63909.45395347601, 64282.44605476822, 64323.8708516631, 64518.964405642466, 64918.65382051075, 65133.47953772879, 65498.028281168125, 65601.93070856437, 65612.08447589933, 65640.93826429939, 65683.9996264639, 65931.77937126401, 66139.08557334689, 66250.35834086168, 66295.86469611617, 66686.41853056589, 67142.96628948781, 67277.9226777828, 67519.80209828065, 67533.52954178928, 67656.70471477731, 67788.21252108787, 67894.95838805604, 67980.89161848876, 68038.64821284647, 68054.63606666532, 68141.6408429283, 68251.81131045129, 68574.43734309045, 68817.62091443817, 68820.98840152625, 68910.83688538223, 68966.90270978166, 69035.27513636553, 69072.77146145397, 69348.89353547721, 69454.30434993458, 69496.61923086204, 69621.96849187538, 69666.43855734672, 69692.6847484159, 69700.39745456033, 69709.79790239327, 69869.92369509488, 69896.3972934017, 69904.61671056967, 69953.65671645066, 70031.64259162452, 70071.4558938061, 70244.04934718677, 70336.50093618316, 70410.75765276287, 70494.81208347541, 70587.5547629782, 70668.28382483481, 70680.35341538451, 70691.88466333321, 70765.6800048858, 70777.2628856947, 70877.23139324841, 70908.41658884309, 70956.47725903738, 71060.36147180173, 71077.34297049747, 71196.45574574001, 71198.17504158233, 71330.77445108854, 71352.61280093247, 71411.17154812708, 71412.66142825801, 71514.39991086136, 71533.63179060559, 71551.56316446804, 71619.81698082418, 71662.77169987911, 71863.86823644389, 71940.43610427024, 72041.64160337976, 72068.23114752883, 72122.59439097524, 72150.12253890211, 72156.47332529392, 72177.88822880953, 72241.60327535395, 72311.175656118, 72329.091491433, 72358.88880295961, 72395.55836323724, 72420.10592943594, 72421.55306446056, 72465.05811988167, 72486.10473148208, 72503.96759754034, 72545.00607705269, 72563.4900026168, 72572.59139469785, 72587.91790194763, 72721.39629954874, 72814.10798671044, 72940.8745771628, 73151.52856585023, 73222.98038615055, 73223.6877724403, 73260.12087146573, 73263.59994920813, 73284.46733213638, 73393.4223771841, 73399.59560142679, 73443.55908575456, 73517.12674698688, 73618.3405250206, 73760.33055219994, 73780.53133422359, 73784.61795266879, 73798.97515743264, 73892.56167663005, 73936.73617053288, 74027.43368167015, 74109.55227876466, 74151.03125963284, 74163.15117427285, 74201.35145498283, 74210.82282102515, 74281.04226525694, 74465.44417413462, 74510.69037954108, 74566.23824413616, 74591.7489062656, 74775.43777628784, 74793.46901540548, 74914.16595120462, 74951.80847124718, 75178.9068187733, 75241.74625179317, 75412.20617124024, 75457.53864101805, 75567.40313844384, 75583.70787178358, 75674.20868365427, 75771.54550798648, 75848.54782524872, 75914.79910488985, 76044.84810694745, 76128.65957274567, 76227.96916115435, 76242.24817708643, 76470.54001365861, 76536.13319786657, 76572.59395630224, 76929.33071927044, 77080.75588084929, 77794.93343241114, 78583.38950355595]","[58968.18102083654, 63704.705333979735, 64068.90691634852, 64077.606421780496, 64682.004015617276, 65109.14899012676, 65262.77444742822, 65446.37043485234, 65541.3120168352, 65899.3536340394, 66168.20670531808, 66630.38404189721, 66844.62230243854, 67512.22017544507, 67922.98510231095, 68213.68838517484, 68244.91345778666, 68567.65083536522, 68878.9802662454, 69566.89562185471, 69682.03089239776, 70279.951765173, 70613.17196504588, 70714.9049193277, 70727.2336649148, 70821.13257101228, 70942.34036625533, 71230.71735804465, 71397.85469072746, 71405.64386090501, 71489.86462659943, 71535.53888770193, 71554.16814764535, 71850.87513625079, 71856.81079800396, 71896.47294294897, 71902.7770392671, 71913.1806176595, 71913.60341650291, 72012.7218580888, 72336.46635091004, 72561.47252748374, 72657.33485698105, 72658.19464861041, 72790.20509124639, 72813.26707060075, 72970.71349716018, 73089.41346696763, 73130.5974407858, 73255.784425622, 73276.4535081611, 73298.72872919522, 73397.2084168621, 73439.72216240564, 73544.26560202526, 73781.91437862079, 73861.03925701827, 73874.58509197543, 74000.91160008144, 74100.7506974145, 74167.37681740451, 74419.08240863252, 74529.01078257998, 74617.07614264783, 74620.63727222063, 74657.11403648983, 74803.10928552576, 75619.75374166225, 75791.69094349694, 76010.86676674664, 76144.8858415703, 76523.83009141861, 76557.11544773373, 77354.21850439836, 78183.30881381792]","[68520, 68520, 68520, 68520, 68520, 68520, 68520, 69120, 69120, 69120, 69120, 71520, 71520, 71520, 71520, 71580, 71580, 71580, 71580, 72180, 72180, 72180, 72180, 72180, 72720, 72720, 72720, 73920, 73920, 75720, 75720, 75720]","{633: 1, 635: 1, 636: 1, 638: 1, 639: 1, 648: 1, 652: 1, 672: 2, 679: 1, 681: 1, 683: 1, 702: 1, 713: 1}"
667,departure,T2G,75600,20,20,"[56957.71357037082, 64356.884161313545, 68236.9420099177, 68654.95772814643, 69158.22731511039, 69683.42478370978, 70728.50238619739, 71064.00761679972, 71243.15785539242, 72539.40592442328, 72907.25722141126, 73814.50973006505, 74224.14600229183]","[66027.62022954535, 66741.1935190702, 72272.21164593723, 72931.97481581477, 74815.38481159077]","[68220, 69240]","{600: 2, 606: 1, 607: 1, 614: 2, 617: 1, 642: 2, 657: 2, 658: 3, 660: 1, 663: 2, 677: 1, 689: 2}"
668,departure,T2G,74700,48,52,"[55662.987466464605, 59290.64088113584, 61588.69253565423, 64613.97659729653, 65441.91346416201, 65626.10130062953, 66603.78726152849, 67059.66238263564, 67288.05887350737, 67490.66486366579, 67783.34843173038, 68109.08598237818, 68144.10729528373, 68642.92553721003, 68649.56508445073, 68749.0582574052, 68755.06180016976, 68873.08300111328, 69185.38455571035, 69357.17454013738, 69603.34877642279, 69726.07008883943, 70117.96039980106, 70361.87446576414, 70827.06482259257, 71781.14302085142, 71920.87144663307, 72204.52121970605, 72299.75124247669, 73945.67169405067]","[61176.61302440783, 65572.32707344684, 65733.53579709583, 67511.62923127967, 68103.44284945732, 68392.83644344914, 69343.1137213081, 70581.35784949127, 70857.51754016965, 71747.75271727274, 72296.44947374536, 72778.25125948133, 72946.35213638518]","[65040, 68820, 69240, 71280, 72420]","{589: 2, 593: 4, 598: 3, 600: 1, 603: 3, 606: 7, 607: 2, 614: 1, 617: 5, 620: 1, 628: 3, 642: 2, 653: 3, 656: 4, 657: 5, 658: 3, 663: 3}"
669,departure,T2D,73800,131,2,"[59249.63249868188, 59513.144128745844, 60364.34247988736, 60987.78555539171, 61337.587828281285, 62078.3092277253, 63692.91313478163, 64198.9553039465, 64240.96596413251, 64510.63264628493, 64977.88855195046, 64981.7959942764, 65114.083126616446, 65371.09556721224, 65502.43057381574, 65521.787501192506, 65628.94714115243, 65942.1227473584, 66005.75362388245, 66354.05017139802, 66823.70484652065, 66998.37821047743, 67323.79019275946, 67733.21908861269, 67812.79546551443, 67826.878211212, 67925.6932237981, 67977.37642997269, 68038.56660679073, 68148.80464356934, 68151.03734560305, 68184.95540296914, 68285.21962467898, 68320.23864808823, 68320.7918658661, 68367.13821839285, 68374.51957453895, 68466.89573207093, 68521.28885820489, 68567.99832219693, 68777.90829204557, 68817.68406959677, 68844.04850753969, 68878.58346938212, 69025.96153571298, 69125.21913760406, 69175.37487280653, 69292.15977060313, 69303.9572113577, 69319.94157261109, 69375.96830976155, 69438.25559370298, 69457.4113422904, 69555.2782698642, 69604.19426419586, 69789.69263540223, 69813.85442596793, 70031.63245832692, 70035.17080991805, 70096.88733032784, 70221.43031439236, 70233.28742720535, 70372.20636113791, 70374.71445760423, 70402.15217047096, 70450.6486164797, 70577.29980320817, 70591.3692306754, 70695.16755522526, 70720.1539007213, 70961.66084173907, 70991.07721975379, 71250.9941668105, 71349.53944475009, 71496.10031228677, 71775.8199896177, 72030.24799292441, 72213.22463515136, 72365.70709939167, 72546.04268138605, 73377.22864818852, 73774.4974460223, 75194.39825764138]","[57981.44194853886, 59810.28344252635, 61857.0537856751, 62404.581450993326, 62555.897650457446, 63416.686269865444, 63766.1836056197, 64804.66547595598, 65062.37226334794, 65380.80687181927, 65492.07510301112, 65801.08538894926, 65984.38046190431, 66106.60873228895, 66131.70086435248, 66329.14281280838, 66728.57390472232, 67527.6564092365, 67680.03593505651, 67923.30730632193, 68007.97137564675, 68357.73096240757, 68873.37058132076, 68917.78579751196, 68986.24971153824, 69371.20834198948, 70486.51096407812, 70630.34856185413, 70882.0381716107, 71665.13914204303, 71694.33975665786, 72072.77658204503, 73904.7459851758, 75523.68308699544]","[64860, 64860, 64860, 68520, 69540, 69540, 71520, 71580, 71580, 71580, 71580, 71580, 72180, 72180]",{704: 2}
670,departure,T2F,74700,65,67,"[57495.95957204528, 58296.009066866696, 59672.32927789951, 63452.40568730228, 64391.446665161435, 64890.75835488879, 65154.89423782822, 65438.101916813626, 65924.9412481903, 66282.8999457357, 66479.38223451364, 66651.48400521446, 66658.86472399204, 67244.89661508899, 67529.74362053697, 67590.6393860721, 68590.65720166024, 68917.5298620834, 69333.01217436424, 69390.20485722103, 69407.15111480514, 69540.44702597198, 69593.73867443882, 69901.40652161997, 69960.00272580539, 70016.44641827224, 70044.87810221393, 70142.80708390566, 70287.63894881216, 70627.89471811602, 70702.1548672578, 71213.85343511491, 71268.64390815998, 71355.20066846008, 71480.32757853206, 71652.36589987736, 72045.04366176786, 72090.43099466215, 72612.00255313284, 72794.28914238015, 72985.69063800448, 73120.4654403191]","[58386.93097163829, 63477.28601371188, 63865.78310112307, 66430.78017122278, 67750.89858059406, 68396.95556383299, 68459.27167288364, 69698.9286898213, 70324.64132472064, 71037.5469775463, 71237.6936629315, 72175.23292695139, 72782.98145242108, 72833.70744966235, 73274.99691822105, 74653.9677934285]","[64560, 68220, 68220, 68820, 69240, 69240, 72420]","{598: 3, 600: 2, 603: 5, 606: 1, 607: 2, 610: 1, 614: 3, 617: 5, 620: 6, 628: 3, 642: 5, 653: 3, 656: 6, 657: 4, 658: 2, 660: 8, 663: 2, 671: 3, 677: 3}"
671,departure,T2E,74700,30,32,"[63513.04491105152, 66361.25816432538, 66495.7582721283, 66811.95808780199, 67362.83303309204, 67526.40903914357, 67740.6919266718, 68158.13007355468, 68350.73292759158, 68602.01290959708, 69196.00982512369, 69518.98617559035, 69755.54076179101, 69791.58193712676, 70838.35145220318, 70936.27068627882, 70973.2773758675, 71638.06988175005, 73485.74651762508]","[63543.327412432795, 68467.49287748577, 68808.16747173338, 70343.95662840134, 71319.36928824645, 71691.07974218375, 71954.38592612903, 73625.53421100922]","[64560, 68220, 68820]","{614: 1, 620: 2, 642: 2, 653: 1, 656: 2, 657: 4, 658: 2, 663: 2, 671: 3, 677: 1, 688: 4, 689: 3, 692: 1, 694: 3, 696: 1}"
672,departure,T2F,75900,85,89,"[60393.06145273339, 60498.96372759779, 60890.82933107228, 62240.65875185214, 62480.91782507841, 62750.28045822526, 62754.46429828369, 63069.99726076504, 63675.38842587313, 65340.42962206579, 65800.04976947179, 66117.10741007944, 67100.75781722144, 67306.81184681687, 67342.51388908853, 67519.0594489412, 67693.77836014362, 68177.86287675034, 68185.46118546436, 68240.84950694439, 68753.67490995779, 68851.27710845946, 69067.34588087995, 69193.52530933304, 69282.28628145352, 69515.33387181447, 69544.62100542513, 69671.34068094853, 69781.62614056596, 69888.8077881196, 69982.84323467636, 70051.77846709396, 70054.71120308203, 70526.30132685135, 70567.34821429549, 70665.25349509923, 70672.52965427996, 70755.20428736642, 71091.74014123272, 71314.95955833833, 71489.0898143996, 71529.9320085341, 71781.90089484498, 71793.53256439207, 71872.91105844655, 71927.73731953456, 71960.49592782524, 72082.34500133283, 73175.77881314588, 73540.7864207306, 73647.14774500606, 74114.83747358178, 74355.97120604481, 74540.88164727252]","[62062.42213865595, 64168.74759559107, 64502.206703816795, 67434.36327645392, 67672.81338648399, 69717.58743195522, 70274.36605854903, 70445.81668648173, 70573.11125973036, 71546.47291132969, 71718.86959941487, 71753.57638510488, 72125.54083082652, 72131.20312141941, 72249.20067323749, 72392.21352488776, 72445.8905190463, 72541.33078436542, 72623.98428068314, 72857.54600678454, 73027.81881678544, 73941.17209922787]","[68220, 68220, 71280, 71280, 71280, 71280, 72420, 72420, 72420]","{617: 8, 620: 5, 628: 4, 631: 1, 642: 6, 653: 7, 656: 5, 657: 7, 658: 2, 660: 9, 663: 7, 671: 6, 677: 1, 688: 6, 689: 4, 692: 4, 694: 2, 696: 5}"
673,departure,T3,73500,141,4,"[44629.73154554069, 49721.41209900681, 55554.73927109581, 57750.348640974145, 58303.66364837138, 58974.422713426175, 60155.36379532103, 60361.39523709408, 60481.81398059186, 60830.620048793484, 61422.09151194881, 62154.540757183866, 62576.87274227252, 62619.206699351285, 62705.865021112346, 63261.627058090264, 63308.70260015037, 63584.396798072186, 63810.7528403051, 63890.51847609732, 64235.816183005525, 64445.71723244425, 64481.763946559, 64528.28840486918, 64863.985165516686, 64962.210574753466, 64964.133519192896, 65314.46713762297, 65563.08391058673, 65788.7813326154, 65819.19402697589, 65905.01724932494, 66042.4906645016, 66042.95592554343, 66336.74721458118, 66349.02226533368, 66359.27708252986, 66761.83250113745, 66775.21305406344, 66873.96253821508, 67151.52512053442, 67407.69191611982, 67500.6241825014, 67658.68827502333, 67690.73849598496, 67735.31180267884, 67744.03916436729, 67865.14285352637, 68005.60906334055, 68241.47019903071, 68331.48041067758, 68385.7053846858, 68418.4680966723, 68525.6245504506, 68532.01605303276, 68578.3693795395, 68721.02464306063, 68723.09913122133, 68740.42442054102, 68750.92108939071, 68776.21901423822, 68826.5600779992, 69029.71788569792, 69198.54066223693, 69254.45938768989, 69289.59826470306, 69298.92121804759, 69338.60700653306, 69551.57383885994, 69701.83264014091, 69730.46457838693, 69744.82595070303, 70042.54738495692, 70157.09141990026, 70167.53199520781, 70277.3405290613, 70406.32772272671, 70667.13519130505, 70768.65797896606, 70818.62323608523, 71121.4021028586, 71329.37251331762, 71399.48569869128, 71789.31039442641, 71839.02937027557, 71890.85674487868, 72251.90215337153, 73146.4005909972, 73942.5414039988]","[58132.95812128799, 59174.528483886126, 62498.59678943971, 64149.913433963935, 64208.7531603289, 65091.9685875493, 65305.812757759944, 65759.31429858116, 66256.9804079404, 66907.6950094499, 66964.08839728894, 67406.45299321528, 67572.12629561263, 67681.30400464246, 67721.51478237797, 68243.57501828267, 68322.81720740748, 68374.77965569898, 68432.56757577033, 68509.0451843992, 68528.70177942353, 68558.42161491119, 68726.44815894257, 68823.22255879882, 69001.2415392676, 69129.56916318269, 69195.22724248018, 69513.95807658359, 69527.88720768294, 69704.4208983587, 70272.21656000485, 70815.23276600624, 72656.48515340096, 73485.22680305278, 73603.47920836776, 75219.41860122047, 75948.67990886488]","[64860, 64860, 68520, 68520, 69120, 69540, 71520, 71580, 71580, 72180, 72180, 72180, 72180, 72180, 72180]","{649: 2, 673: 1, 687: 1}"
674,departure,T2F,75900,81,85,"[47638.635575723936, 56556.674273528406, 58842.92650279438, 60799.003947923746, 61840.871665570005, 63267.34027746688, 63412.35493174885, 64225.72402871914, 64919.16670471169, 65131.134486558076, 65827.86101262737, 66283.17953440745, 67179.75769159061, 67489.86811810065, 67610.50134789638, 67689.19170135965, 67871.28148019033, 68627.7931288215, 68796.60673228384, 69160.16019964415, 69308.51685412359, 69579.9389603739, 69618.05372432036, 69659.74233570174, 70263.47928620465, 70319.97166639718, 70502.45319000923, 70517.17158562502, 70981.21809379767, 71056.65106622905, 71257.2214921988, 71318.26385016905, 71473.8758380414, 71668.37236804696, 71670.32133608562, 71787.66612939782, 71963.67135363963, 72087.96212601618, 72143.48611476526, 72214.18639745784, 72227.94271527132, 72270.34452388929, 72355.85661028234, 72375.57074787558, 72710.0677292007, 72783.65230279959, 72819.01767290254, 72876.1183137699, 73061.19536702536, 73686.25857274917]","[57344.09177227908, 57559.37153997352, 65516.81612635835, 66631.90357013447, 66723.01798684144, 67711.79910068252, 68098.87007158824, 68102.37965287172, 69169.79299072624, 69531.3513445998, 69544.55537445156, 69622.04455569228, 70110.98082396208, 70592.7361648476, 71146.9290513134, 71386.56103198319, 71407.51085242833, 71423.3265694237, 72622.09374763635, 73285.8705720193, 73686.31887010449, 73792.95407046232]","[68220, 68220, 68220, 68820, 68820, 71880, 72420, 73620, 73620]","{617: 2, 620: 5, 628: 3, 642: 6, 653: 7, 656: 3, 657: 8, 658: 5, 660: 5, 663: 6, 671: 3, 677: 8, 688: 4, 689: 7, 692: 6, 694: 2, 696: 5}"
675,departure,T2G,73800,48,55,"[54606.06075754175, 58738.26947741075, 58902.23075525449, 60835.512782264435, 62480.570349296744, 65096.79986124884, 65274.58458833317, 65856.28707302589, 66469.70144095093, 66660.74115365652, 67154.7094388068, 67379.8499951349, 67391.22241624955, 67651.86051288742, 68000.98088675004, 68091.49292987566, 68150.67434858801, 68245.54151215572, 68628.166411627, 68933.93609266901, 69013.43711365735, 69140.99352127532, 69904.4171891024, 70052.10603578245, 70467.64006970666, 70519.3620386922, 71052.93269560894, 71735.17251678111, 72172.63190451702, 72693.43533112934, 73514.81036177315]","[63857.40683754919, 64524.730010416526, 64906.50671746018, 66607.74599467737, 67021.86813105235, 68582.09407588816, 69322.4471712641, 69892.47706295835, 70368.1193886298, 70566.51577611131, 70782.21183792873, 71084.33394872761]","[64560, 68220, 71280, 71280, 71880]","{586: 5, 589: 2, 593: 5, 598: 1, 600: 4, 603: 4, 605: 1, 606: 4, 607: 8, 614: 5, 617: 4, 618: 1, 628: 5, 632: 1, 642: 4, 669: 1}"
