INDEX,TYPE_AD,TERMINAL,OFF_BLOCK_TIME,NB_PAX_GROUND,NB_PAX_AIR,FROM_ROAD,FROM_SUBWAY,FROM_TRAIN,FROM_AIR
308,departure,T2A,43500,157,8,"[25345.741023237606, 26668.96854959453, 28784.14112280928, 30348.066368576314, 30754.61920597184, 30907.7670540745, 31150.993422902426, 31220.438158278524, 31231.526871187718, 31524.99423255692, 31895.11852172489, 32133.662158829567, 33682.407563130306, 34264.09630533251, 34446.41915583605, 34489.497079801484, 34641.45804645934, 34667.454000413956, 35148.75933887529, 35218.09182599752, 35484.374645405594, 35551.368256767055, 35623.21275995769, 35753.80735294733, 35999.789684273805, 36451.223830647396, 36699.99968955782, 36791.14322876603, 36867.72209563606, 36928.85298607885, 36963.088441600004, 37211.36691299734, 37267.773177858006, 37493.5805877982, 37540.988357539376, 37637.18627294788, 37671.73649093961, 37685.215133897196, 37736.53473175559, 37839.06452566236, 38011.257953690736, 38014.990127438374, 38047.0464028843, 38199.24967916251, 38259.979616840086, 38311.72568855353, 38322.65429422364, 38464.417385559354, 38727.79600755084, 38769.8336692594, 38810.67685950021, 38911.80113955424, 39127.794419957725, 39211.164823432686, 39273.9043367368, 39387.505040709264, 39418.64000218049, 39492.21975724168, 39543.77339636753, 39572.5650408704, 39584.26754420079, 39613.03541300581, 39654.74519110689, 39772.05829056434, 39793.6327104931, 40006.79044862418, 40248.87584137165, 40273.8464840541, 40320.71282070503, 40396.64776424531, 40520.76293179526, 40704.938290873506, 40781.83459615329, 40817.2786304835, 40971.55697755581, 40988.507707777695, 41107.1236604261, 41213.396735580965, 41278.68479085041, 41296.76849973696, 41340.89753371587, 41859.09826240736, 41878.29766026944, 41887.8271176191, 42052.28648152938, 42056.55782400145, 42151.52769808014, 42177.12446073942, 42233.96676745318, 42253.605252566646, 42266.0085010708, 42434.75330851372, 42492.90918153634, 42620.17092014069, 42925.54723456157, 43375.58741173279, 44238.70787318279]","[24735.63202687353, 27416.209834922418, 27812.929857898715, 29575.984330117797, 30838.173757466826, 31003.4505227205, 31241.73586752589, 31618.885065674454, 32412.78844547127, 33269.81647820478, 33466.31215543422, 34262.0143254403, 34802.0194600887, 35202.87580609013, 35318.10043915494, 35498.83668669357, 35814.74104794243, 35868.87516407912, 36128.364671355994, 36188.44985494787, 37312.79679938294, 37427.52206958748, 38811.929342658805, 38907.55954113053, 38953.2433422022, 39395.39134659162, 39476.651422855706, 39482.06310430449, 39771.17985081082, 39826.88353529904, 40180.64410082145, 40288.49503961142, 40354.08605394187, 40706.1636938437, 40715.663161536126, 40861.180724405705, 40942.59896693812, 41001.97044970145, 41067.8803637598, 41098.53060277038, 41155.74251487189, 41827.45509295537, 44324.20048146817]","[33360, 33360, 33360, 33660, 36000, 36000, 37080, 37320, 39180, 39720, 39720, 39720, 42240, 42240, 42240, 42240, 42240]","{230: 2, 238: 1, 272: 1, 277: 1, 295: 2, 298: 1}"
309,departure,T2F,45000,74,88,"[10980.721579900117, 16090.952303844457, 22508.544681483938, 23789.168375033005, 27488.372205350963, 28633.57335963918, 29983.040239417303, 34265.307880201144, 34578.64971559506, 35678.73642214728, 35736.12106639537, 35823.64662368539, 35871.26277225825, 35892.26175000732, 36334.657056925455, 36386.20346334796, 36412.87506952483, 36472.959586731384, 36580.186364036985, 37153.87142720907, 37367.910271769535, 37395.55439414428, 37885.98061245978, 37925.96775088018, 37976.211050562546, 38071.56590743402, 38210.54814108308, 39576.341331857824, 39875.4771203753, 40653.703692426636, 40731.30070031354, 40738.74978639801, 40827.28074702808, 41219.4396676419, 41422.22007969531, 41445.144581641405, 41636.455208804306, 42009.013958001604, 42482.789702596914, 42661.37440493607, 43052.8326790377, 43271.99969756624, 43336.74157959256, 43830.24386897104, 44160.889992399236, 44562.06875894903]","[27887.112999304056, 32687.24706345982, 35116.169395865865, 35195.99296391214, 35844.67870396063, 36734.75077033474, 37288.03727082336, 37406.48648065465, 38722.84775512159, 38967.890434831876, 39977.03704281836, 40132.158852740526, 40405.145416841246, 40868.87010912172, 41118.653276388264, 41996.97544008479, 42131.619186097836, 43372.326876581064, 43926.51953409508, 44574.81501288889]","[35340, 35340, 35700, 35700, 35880, 37020, 41940, 41940]","{259: 1, 273: 1, 287: 2, 291: 3, 298: 5, 299: 7, 309: 4, 310: 5, 312: 3, 314: 1, 316: 5, 318: 3, 323: 3, 325: 1, 327: 1, 329: 1, 330: 4, 333: 1, 338: 3, 340: 4, 341: 1, 342: 1, 345: 2, 347: 5, 348: 1, 349: 3, 351: 1, 352: 3, 354: 3, 356: 1, 358: 1, 363: 2, 365: 2, 371: 3, 372: 1}"
310,departure,T2F,44100,91,104,"[26526.069025962788, 26623.743325368083, 29402.882881718404, 34052.99444150859, 34521.63087161029, 35586.504961258885, 36087.09379856087, 36130.882384893535, 37127.154516619594, 37541.70984533462, 37826.05012977917, 37897.74320341119, 37931.44104615726, 37949.70496604031, 38051.719332280474, 38076.262291725834, 38195.669317231266, 38578.87438653999, 38998.42858187082, 39011.99112016005, 39536.217768078335, 39615.619609893016, 39710.58050118134, 39909.020283449194, 39946.78099671328, 39989.35044119853, 40058.23074583822, 40163.08863522042, 40164.998265073045, 40428.75270734254, 40444.07110172581, 40480.59719998199, 40511.92661772153, 40674.23147778963, 40762.96246752698, 40858.867631350164, 40876.865340149336, 40975.43457572332, 41028.060291598435, 41055.33101501706, 41184.32426701187, 41222.640352840615, 41369.23894678891, 41383.122131770375, 41512.43376758867, 41528.12376960489, 41853.87015883731, 41957.361492969256, 41967.35170934007, 42079.097804738216, 42452.844970940096, 42649.2181211494, 42901.69315774967, 42984.47867578839, 43729.85730120179, 43941.15015171481]","[31152.023367939397, 32868.93755546274, 35017.81738975373, 36527.70903023265, 37023.72452653653, 37778.98958748882, 38001.99119480666, 38177.520128679775, 38275.41047499845, 38794.35591112044, 38976.1652757418, 38986.02655005931, 39156.09380949289, 39535.544474019945, 39987.12019089587, 40054.451148466695, 40320.18898744262, 40495.32633182, 40936.291860672485, 41184.1618558026, 41507.822888040464, 41542.55600678652, 41665.5455256596, 42766.6350752666, 43815.60589915608]","[35340, 35880, 36420, 37020, 37020, 38880, 38880, 38880, 39420, 41940]","{242: 7, 246: 5, 249: 4, 253: 3, 256: 1, 268: 5, 275: 5, 280: 3, 283: 6, 284: 4, 285: 1, 286: 4, 288: 4, 289: 6, 290: 5, 296: 4, 300: 1, 301: 4, 302: 6, 303: 1, 305: 4, 306: 7, 307: 6, 308: 1, 311: 7}"
311,departure,T2E,50400,235,251,"[34581.698372054736, 35048.902232991895, 35238.73695507386, 35756.14387503294, 36659.72727865573, 36837.10246462329, 36959.26383905044, 37143.23622592528, 37276.837977037045, 37882.429212079034, 37969.70892244753, 38096.94303531292, 38212.04130435848, 38682.92870424014, 38798.510114739736, 39497.53896520709, 39873.96131127284, 39884.35039580815, 40147.04382555928, 40384.17496543187, 40556.490055636146, 40826.2498084319, 40835.38450531752, 41137.9550379958, 41246.76000204303, 41419.18338791645, 41453.501873232264, 41546.482375453656, 41652.956793541554, 41654.904796485855, 41764.99603402102, 41840.60331000318, 41924.99272215762, 42133.38362548201, 42254.980658723296, 42482.66667333474, 42525.848792102435, 42598.15644105067, 42709.40415652701, 42721.940655642604, 43174.35678359477, 43242.18700947461, 43277.7059069187, 43423.94738125894, 43436.80380880543, 43654.521546365075, 43703.03406088505, 43735.76189981901, 43740.04862607143, 43749.064871010385, 43793.6273949622, 43883.211797143755, 43898.45850216386, 43925.798685981434, 44011.86165844211, 44037.6106345112, 44057.45730838526, 44070.25778256028, 44155.147826869885, 44180.94914970365, 44431.43633353824, 44464.02815001676, 44496.9991977829, 44498.67470637905, 44546.841314406105, 44638.25018900285, 44674.69709474379, 44683.70268637759, 44748.55615849721, 44944.22023480419, 44961.14722132588, 44983.183124333234, 45041.78358322367, 45041.78823053013, 45050.7405422703, 45088.87251411617, 45104.2599751229, 45186.22833529238, 45261.82683839738, 45280.23829877822, 45295.20585613348, 45348.23338265538, 45401.02885168722, 45420.754775820504, 45590.07289923139, 45606.83063318852, 45612.357590132975, 45646.37545988196, 45677.060688912956, 45683.80313392171, 45718.6583453018, 45771.019762797856, 45779.35456651078, 45792.582916563784, 45847.31026296545, 46006.24173793917, 46066.22021920072, 46093.7146384727, 46100.88491023049, 46125.30070035759, 46170.04407418298, 46294.602259459694, 46323.51224840723, 46329.63675151983, 46382.518737845894, 46399.068195231426, 46402.0708313749, 46421.28154857415, 46427.09701737761, 46500.366637934334, 46637.0694318158, 46642.86301445889, 46669.117985232784, 46686.849187680345, 46777.01120799293, 46822.849658517975, 47000.93086185782, 47020.65986074813, 47264.63623075378, 47265.231015289064, 47288.0339686504, 47297.891874118366, 47373.4291704492, 47421.463373486986, 47452.89155009372, 47470.0323364029, 47653.508890218975, 47719.567514591436, 47724.33216655615, 47808.68895834102, 47947.59187509775, 47968.8515614207, 47980.152503428406, 47987.63897627396, 48014.499803684535, 48201.76487422691, 48382.20970291586, 48497.659581736225, 48814.01190474161, 49343.26075452373, 49733.688724091124, 49846.55706666346, 49891.34124014538, 49991.4788600997, 50216.76722543723]","[15346.099849973018, 30885.89494352213, 30900.67269497925, 32532.92153896648, 34369.58115132994, 34780.77515051887, 34961.09353464618, 35557.08390612533, 36786.18419375208, 37685.245119415755, 38239.059590909885, 38460.774283446495, 38532.233288679156, 39458.61103000992, 39700.11885063047, 39813.907740164956, 39850.10672916613, 40194.50353697171, 40214.84622067051, 40527.800176740515, 40572.32159686067, 40634.257128778, 40765.47453157004, 41300.778022570245, 41536.204864851345, 41713.94774310687, 42499.105901964474, 42500.35109409286, 42635.891422368135, 42932.522256934084, 43500.345672687916, 43649.24714268168, 43751.41187523026, 43757.32778163222, 43777.39754382426, 44035.87433276102, 44315.08764438379, 44446.06601585232, 44603.859599648895, 44785.87220469159, 44821.033697372884, 45087.18948194766, 45164.612621760374, 45186.97387841985, 45456.287794550706, 45500.82964070501, 45719.53101325619, 45757.29290804414, 45782.76308634473, 45946.06337260025, 46033.842093756844, 46313.27417095074, 46502.82126272397, 46762.96345523799, 46814.09649344643, 47007.42924523363, 47311.36467002414, 47336.3701509885, 47406.90330124427, 47407.40052299524, 48856.08012382002, 48935.656178851365, 49043.134149000805, 49209.63033089841]","[41940, 41940, 41940, 41940, 41940, 41940, 44220, 44220, 44220, 44220, 44280, 44280, 44880, 44880, 44880, 44880, 46260, 46260, 46260, 46620, 46620, 46620, 46620, 46620, 46620, 47460]","{304: 1, 327: 13, 329: 2, 330: 7, 331: 1, 332: 2, 333: 6, 337: 4, 338: 9, 340: 11, 341: 7, 342: 6, 344: 2, 345: 7, 347: 6, 348: 3, 349: 4, 350: 1, 351: 3, 352: 13, 354: 7, 356: 10, 358: 14, 361: 8, 362: 1, 363: 8, 365: 8, 367: 1, 371: 8, 372: 6, 373: 1, 378: 13, 379: 9, 389: 1, 390: 6, 399: 15, 400: 17, 405: 10}"
312,departure,T2F,44100,80,81,"[29138.156785725703, 30669.486069310933, 31565.30125115647, 32319.827384059114, 33827.87417834347, 34144.152750631016, 34300.44373804072, 34572.70370099214, 35743.740026103005, 36411.84194860973, 36743.36883833556, 36905.75553960406, 37230.743636309264, 37747.05917150272, 37751.29680251929, 37923.28210682728, 38013.00039295324, 38334.34300495585, 38459.43565860876, 38691.22103624281, 38747.96935456524, 38974.59536442915, 39100.63241733259, 39134.1762090056, 39316.04024188893, 39380.60076656503, 39396.84126290511, 39540.62591429381, 39758.975923721955, 39908.35605951523, 39969.27088895485, 40191.97027663668, 40238.527245003956, 40334.81361709679, 40510.54662578718, 40527.30759720487, 40542.025141165774, 40638.90120220011, 40828.5403326608, 41134.355539740296, 41595.881032405654, 41705.01715335854, 41787.06775624781, 41994.289080641385, 42049.915233775835, 42480.68517207918, 43020.52233325777, 43704.893666027405, 44851.75879985552]","[32444.46042140943, 33366.62883326634, 33400.0155331537, 34561.31769541643, 34986.972400059196, 35222.10470652602, 35750.76461591071, 35861.0443927795, 37954.81970259436, 38895.27666257693, 39271.36163278732, 39602.02496652826, 39671.90081983063, 39757.83289791407, 40138.277342328125, 40244.60582640626, 40375.212122209734, 40966.94779534362, 41036.967574488444, 41572.820717170376, 41962.314531336684, 42604.19225672542]","[35340, 35340, 35700, 35880, 35880, 36420, 37020, 41940, 41940]","{242: 2, 246: 4, 249: 6, 253: 3, 268: 5, 275: 5, 278: 1, 280: 6, 283: 3, 284: 5, 286: 1, 288: 6, 289: 5, 290: 2, 296: 3, 300: 6, 301: 1, 302: 2, 305: 3, 306: 5, 307: 1, 311: 6}"
313,departure,T2E,44700,86,103,"[15677.882102113635, 27725.329227447837, 31928.107233865736, 32236.915101692546, 34785.21271750141, 34991.975559563085, 35085.44475835951, 35350.97446310321, 35361.53269826938, 35445.150921281944, 35514.21429926507, 35558.094524917855, 35690.132570755915, 35948.09584791139, 36093.414209020935, 36541.83426085712, 36731.15858503073, 36765.606598591825, 36869.02401279994, 37172.6308998143, 37350.38842100812, 37555.636761131755, 37581.140492486025, 37588.39651674791, 37838.17434195759, 37990.889727493595, 38050.39085217193, 38090.62121524414, 38309.159641241255, 38395.72433705915, 38934.03444884581, 39095.389647293814, 39235.32242261009, 39245.671685399764, 39280.08308619909, 39445.50459630426, 39764.32285430669, 39901.59922502781, 39944.920103104, 40240.76248574906, 40286.42939088912, 40453.220177145704, 40529.768534956835, 40544.71620384026, 40948.87017370667, 41034.42359899965, 41248.22470898859, 41315.354982217636, 41930.28921042222, 42209.15060311334, 42579.64335031855, 42812.83322760579, 43630.64942947339, 44036.4732520417]","[34682.4303478948, 36727.12174041955, 36917.34069270367, 37526.091578544474, 37623.324074813325, 38273.39649408422, 38466.20448415879, 38506.50930633609, 38822.92648716105, 38899.60438957627, 39228.80371612016, 39254.94948535278, 39355.77209846057, 39580.56697310619, 39603.19172980346, 39746.879014443315, 40068.95440785945, 40445.867304491614, 40719.819072655635, 40920.034663293685, 42120.2543377878, 42909.825544709405, 44009.47662746021]","[35340, 35340, 35880, 36780, 36780, 38880, 38880, 39420, 41940]","{260: 4, 265: 4, 270: 5, 273: 1, 287: 6, 291: 3, 295: 1, 298: 5, 299: 5, 309: 4, 310: 1, 312: 4, 314: 5, 316: 3, 318: 4, 323: 4, 327: 7, 330: 2, 333: 7, 337: 4, 338: 4, 340: 8, 341: 2, 342: 5, 345: 5}"
314,departure,T2F,44400,42,44,"[20478.526128473484, 30564.436488332656, 32215.009817665483, 34113.270401652095, 34778.66379314547, 36552.94156862415, 37041.304665332565, 37494.22511388504, 38015.38866714153, 39101.91675107977, 39168.34317669758, 39204.48218544958, 39257.94148677254, 40063.19959473083, 40296.97535322004, 40588.809920524196, 40615.07294001405, 40989.01429138716, 41822.179350147846, 42510.71621322179, 42615.38952720429, 43123.87383417014, 43136.79165809434, 43208.71297267705, 43768.36862446969, 43854.0510144875, 46126.87751512902]","[34879.27665076612, 38414.52817765198, 38583.0785922217, 38753.3088500417, 39227.018576315444, 39378.357188170936, 39653.034960991296, 39700.58251689273, 39938.52218601704, 40206.38964559047, 41265.7529191796]","[35340, 36420, 37020, 39420]","{249: 1, 253: 2, 268: 2, 275: 1, 280: 3, 283: 2, 284: 1, 286: 3, 288: 4, 289: 3, 290: 1, 296: 1, 300: 2, 301: 3, 305: 1, 306: 5, 307: 2, 311: 1, 313: 3, 315: 3}"
315,departure,T2E,47400,110,117,"[26002.909494381598, 27053.249657494067, 28473.858201828807, 29708.81495701317, 31934.7181511388, 33708.40675408379, 33774.30490941259, 34870.524154033614, 34962.108049277704, 36233.54061812263, 36893.12192856018, 37392.77300523148, 37449.754573475504, 37792.67361802243, 38260.44309304066, 38882.72184123588, 38906.624266744555, 39198.943669658256, 39213.25603350799, 39376.02892991259, 39405.88988153613, 39581.764662539834, 39908.79410316772, 40106.80398419134, 40312.57101936119, 40576.54955129054, 40581.040541743, 40584.800407710136, 40622.544908517695, 40736.55026872376, 40789.18321537327, 40882.389407163224, 40910.620794366376, 41161.829356474205, 41232.399998568384, 41291.731028297385, 41348.25084517122, 41349.07769404648, 41818.071402791924, 41957.77199994446, 42076.20979865146, 42135.34897120937, 42182.67889273288, 42223.445380830955, 42429.6522976847, 42711.551796532156, 42745.38196759193, 42751.679472510674, 42961.82492920298, 43014.24244956493, 43155.288050126386, 43418.07751593155, 43874.44144038485, 44018.43126211006, 44167.372100174754, 44556.13309192026, 44630.58791781885, 44684.239615015125, 44690.52405272961, 44734.213854210066, 44776.72151492299, 44945.83470994497, 45021.980423809015, 45066.18985305015, 45326.619012747426, 45537.15796509044, 45932.54202132238, 46835.573359968206, 48257.65356719697, 48939.72446215588]","[33691.03167112652, 34829.11084943562, 36661.47147411033, 38186.998172931235, 38238.78740163809, 39437.90691955664, 39459.121092351, 40531.954683271506, 40670.554435721555, 40827.908614569555, 41466.381590442375, 41999.994179613845, 42165.280140275514, 42216.486904704565, 42474.12175604652, 42593.291706397984, 42641.17772372108, 42712.90987967354, 42933.00448853651, 43142.001028035964, 43486.51030968224, 43875.3889125908, 44242.88196878008, 44320.16812139942, 44461.61131281207, 44508.690785306215, 44759.53275556154, 46234.93772642739]","[37020, 37020, 37020, 39420, 39420, 39420, 39420, 44220, 44220, 44880, 44880, 44880]","{287: 3, 291: 3, 298: 5, 299: 5, 309: 2, 310: 3, 312: 4, 314: 5, 316: 6, 318: 1, 323: 2, 327: 3, 330: 5, 332: 1, 333: 2, 337: 3, 338: 4, 340: 3, 341: 2, 342: 1, 345: 5, 347: 4, 348: 1, 349: 4, 350: 1, 352: 3, 354: 7, 356: 1, 358: 2, 361: 5, 363: 3, 364: 3, 365: 2, 367: 1, 371: 1, 372: 4, 378: 7}"
316,departure,T2F,44100,50,59,"[30371.31578540612, 34557.16285417728, 35025.42569994612, 37423.45935957966, 37680.11747095155, 37731.74452777775, 38098.37231093316, 38402.09087682157, 39211.78220572425, 39440.85705950072, 39674.56357500399, 39751.89762616344, 40119.72717610864, 40204.99580748086, 40313.55588951046, 40469.46143329072, 40489.723252672724, 40504.375926448716, 40601.17731253366, 40880.528811921984, 40893.65786081058, 41021.38806659841, 41418.23240682522, 41726.17112572092, 41911.20308961513, 41923.09276381493, 41924.70465143091, 41941.27337370248, 42114.50567023242, 42550.84225739067, 42696.08284482285, 42877.378716882326]","[27442.32600391114, 35432.50344935631, 35480.05762786347, 35679.23112638128, 37060.240970049446, 38114.5645887222, 38452.76461988162, 38726.35941963588, 40023.92882112, 40074.59271976208, 40562.99543841898, 40812.28500441336, 40888.17829361737]","[35340, 35700, 35880, 35880, 36420]","{242: 4, 246: 2, 249: 3, 253: 1, 268: 4, 275: 2, 280: 1, 283: 1, 284: 4, 286: 7, 288: 1, 290: 7, 296: 3, 300: 2, 301: 3, 302: 2, 305: 4, 306: 3, 307: 3, 311: 2}"
317,departure,T2A,45000,146,7,"[25580.39696911342, 27472.073330593572, 28745.775129492467, 30594.320849521293, 30773.283257820603, 32180.694960647805, 34111.885316687614, 34782.88808471424, 34894.29271848248, 35221.025422029044, 35260.55652804319, 36010.215692355196, 36178.913311004, 36195.45352610837, 36421.65899733153, 36464.43274034629, 36507.14482496096, 36578.804173299985, 36804.342005615246, 36902.55139691879, 37157.4159443107, 37233.94064800765, 37285.93198316628, 37498.63690461352, 37599.64980209529, 37656.58785716107, 37898.85481573186, 38003.050106099494, 38096.270182490036, 38281.375045222085, 38303.688687818794, 38341.69228208651, 38417.26016655153, 38540.32603624275, 38751.77276870252, 38755.968658989186, 38895.46385069259, 39098.38601305324, 39127.374462603315, 39211.261865281616, 39473.151229029405, 39552.3788075628, 39579.761642683916, 39645.79117443509, 39671.91659371242, 39694.45193144118, 39714.983439050404, 39737.55091594098, 39739.15307744135, 40138.30701418788, 40308.62781521585, 40331.17808129099, 40365.22283726354, 40464.82381111337, 40549.32847152062, 40552.37888608129, 40575.148074164696, 40728.823705111696, 41007.70115922231, 41131.83270041216, 41177.623741766045, 41451.75541178709, 41489.04424361535, 41530.443058701676, 41573.65349618032, 41629.533929327794, 41650.89511020318, 41672.792072887634, 41684.69357525719, 41818.7269184607, 41830.165404589425, 41932.85256490221, 42010.813971887386, 42124.41229053874, 42220.33787510466, 42377.86231872807, 42478.83380438629, 42555.78170068248, 42580.03101414588, 42815.53500839545, 42845.89585997001, 43083.994414968, 43152.21367153023, 43289.532484627205, 43474.85383977379, 43707.26552323847, 44021.081129690065, 44224.203523150136, 44863.17996301722, 44939.84730904916]","[24669.483658859637, 29077.66056840237, 29221.419003003983, 31727.821250387078, 33631.22713727061, 34094.42695834394, 34545.013066711894, 35298.18963454724, 35628.71417913252, 36310.283462499654, 36508.96329566224, 36867.43448478699, 36881.4282031712, 36999.32157685139, 37072.99913162931, 37169.29400561248, 37287.14135331564, 37621.87548169972, 37773.924267402246, 38582.46855529813, 39052.98167787646, 39134.99947002306, 39303.451713784976, 39418.57377017417, 39522.47206873611, 39596.08046130791, 39752.78070176369, 39815.59917991043, 40059.3146420592, 40214.918187623705, 40377.207229199754, 40761.98233409139, 40806.20355297012, 40951.24196130621, 40984.89862701054, 40985.174070977744, 41170.707815444235, 42002.15425484817, 42107.06833712658, 43519.964678123775]","[35640, 35640, 35640, 36000, 36000, 36000, 36180, 36180, 37080, 37320, 37320, 37320, 39720, 42240, 42240, 42240]","{259: 1, 260: 1, 273: 1, 287: 1, 304: 1, 318: 1, 330: 1}"
318,departure,T2F,44400,65,67,"[17994.559803678036, 32177.614974404172, 34992.244709553226, 35378.332121102816, 35891.71110428804, 36589.989688445894, 36671.934016092484, 36728.74687537919, 37346.73733518705, 37670.92994303797, 38782.18184049246, 38835.384815262376, 39007.23206827699, 39204.1120712625, 39459.57859506721, 39630.65818663111, 39706.94818980695, 39841.160180477396, 39877.87138341309, 39905.85820775324, 40384.208396860624, 40390.51228649407, 41066.04344518464, 41110.02516714425, 41199.639843601864, 41201.489787629616, 41256.956059964556, 41307.83173255794, 41522.34686688451, 41537.008554375614, 41581.69816838661, 41586.041253139025, 41731.78815114086, 41817.62953831811, 42021.54230687425, 42124.733395153526, 42534.48301867071, 42545.77006723618, 43161.9040851268, 43190.89453525639]","[31543.122640521946, 33306.685219509236, 33464.65321809318, 34192.02903187253, 35681.02628191703, 35797.546687086426, 36260.13824165919, 36880.09806534027, 37101.93815438809, 37960.5496022925, 38321.85910082025, 38563.25125534713, 38768.04334791372, 39576.73874982412, 40262.125372498784, 40598.18160071295, 41032.912381627306, 42725.68473231003]","[35340, 35880, 35880, 37020, 37020, 37020, 41940]","{249: 2, 253: 4, 268: 1, 275: 3, 280: 4, 283: 6, 284: 1, 286: 1, 288: 3, 289: 2, 290: 6, 296: 3, 300: 3, 301: 4, 302: 3, 305: 3, 306: 4, 307: 3, 311: 5, 313: 2, 315: 4}"
319,departure,T1,44100,171,5,"[25199.296741400663, 30627.030026365657, 30807.510746449632, 30892.752413786067, 31103.965811194223, 31231.580697538047, 31459.889716769423, 31627.879683260024, 31720.29839789403, 31950.690404887544, 32120.127827990094, 32296.76420254914, 34096.07071096061, 34720.37101281207, 35339.27440501192, 35355.1007018273, 35370.86027701529, 35894.06606850245, 35971.62520554825, 35994.56230365389, 36122.87859426175, 36159.704245572066, 36595.908326551784, 36626.632495765036, 36740.96258839176, 37011.00291977879, 37095.001979372406, 37196.950198837774, 37200.98262531808, 37489.31946764366, 37538.12358496199, 37745.787546319894, 37954.99139325334, 38004.31791542166, 38143.37459680481, 38277.28403059501, 38285.97341848968, 38303.69216571804, 38308.23495474903, 38352.976125940455, 38424.90846785526, 38616.050730712646, 38633.59288099362, 38682.05066656529, 38698.78126906213, 38747.98734196861, 38786.676288062285, 38827.90908621723, 38893.904884991665, 38926.926669614586, 38998.30960201468, 39032.41273320981, 39056.11332008067, 39098.90446832123, 39177.68878415359, 39257.34658056987, 39299.00434843612, 39319.72187855129, 39344.91257724637, 39394.820391858375, 39468.62538206406, 39499.41908078866, 39511.05380677136, 39758.185635717615, 39784.537755323734, 39921.08657543611, 39923.61954280928, 40135.78393492742, 40239.91860545821, 40274.45788358607, 40333.26019156077, 40425.37556895923, 40575.21331631196, 40806.16997902181, 40838.54149872365, 41030.68596013619, 41043.40450037187, 41097.385511955166, 41242.72436625152, 41276.38393633831, 41305.29331333621, 41347.64280177413, 41350.74973383091, 41467.451847346616, 41488.238685747005, 41591.86927111209, 41615.58763422446, 41727.71166230083, 41799.86770138738, 41813.31170458577, 41963.11187061279, 42007.81811456392, 42062.976269983184, 42177.217336325055, 42187.13277751956, 42611.43464536362, 42655.52461803351, 42823.36458447049, 42887.77780157653, 43032.739196585324, 43347.67958889941, 43426.237576642, 43703.983655553755, 43957.8258056057, 44273.66036599694]","[30683.468793537588, 31107.491271377967, 32622.25506082581, 34175.59085132295, 34271.576145185594, 35033.73428054729, 35446.22919168889, 36105.59712257851, 36335.93365640348, 36400.00797549217, 36784.20580677436, 36865.827112958934, 37242.574919662526, 37295.497843242185, 37614.08165117011, 37909.068870354386, 37916.325444960974, 38251.886374311354, 38587.68636715888, 38706.59852634151, 38889.931897894014, 39060.81249970382, 39131.64401456053, 39330.02529910646, 39449.10255106473, 39591.56486128635, 39747.263709017294, 39934.97853703656, 40039.53652774431, 40789.59753116733, 40789.65451892681, 40915.75929573178, 41123.475638196884, 41179.791876912124, 41238.15898987332, 41461.23991565546, 41476.46511648217, 41672.90207117245, 41806.742715363696, 41858.374162803295, 41916.61830207957, 42772.73848663242, 42985.90751906288, 43203.79984758505, 43277.401129273116, 43438.14024481122]","[35640, 36180, 36180, 36180, 36180, 36720, 36720, 37080, 37080, 37080, 37320, 37320, 37320, 37320, 37320, 39180, 39720, 42240, 42240, 42240]","{278: 2, 292: 3}"
