INDEX,TYPE_AD,TERMINAL,OFF_BLOCK_TIME,NB_PAX_GROUND,NB_PAX_AIR,FROM_ROAD,FROM_SUBWAY,FROM_TRAIN,FROM_AIR
431,departure,T2E,53400,44,49,"[38173.03012992593, 39688.87022216793, 40237.171139404665, 40508.698767124304, 41598.77019841444, 42087.65592864582, 42811.68115090922, 43521.14939233766, 43929.887064366405, 44264.14177882844, 45863.30849372605, 45911.89042799618, 46058.599355582424, 46076.07706566696, 47560.94665132167, 47757.09348185726, 47835.1635135214, 48027.540718314194, 48400.979282437045, 48483.09596667095, 48529.72009088193, 48764.26538194341, 48916.0747825457, 49255.683170342076, 49792.589396630436, 50205.87506798382, 50296.78701680218, 52661.14871265585]","[44389.43630012813, 45904.19393867794, 46363.3300912998, 47138.39260343261, 47981.8505682537, 48250.89997147969, 48403.88299222612, 48423.38362347381, 48681.60782726801, 49879.40330314307, 51914.578539237635]","[46620, 47460, 49560, 50820, 50820]","{362: 1, 364: 1, 378: 3, 379: 2, 390: 7, 399: 5, 400: 3, 405: 3, 412: 1, 420: 2, 423: 3, 433: 5, 438: 5, 439: 2, 440: 2, 442: 1, 444: 3}"
432,departure,T2E,60000,176,190,"[32874.200495486184, 37820.60280807746, 43237.256614020625, 44274.3581916517, 44538.61938762948, 44559.17067848313, 44564.09447069038, 44594.51226464955, 44912.075207268324, 45581.51681125791, 45940.80767689809, 46167.27301880131, 47617.26653824298, 47684.02431697585, 47964.05433950955, 48042.85880095039, 48070.91037458985, 48246.41996960112, 48476.688640518754, 48485.29386911047, 48785.49298307294, 48935.76186040648, 49052.8361532595, 49109.09055455311, 49341.15477229761, 49409.57168398129, 49511.70722623637, 49530.78050291669, 49554.16166690599, 49565.20949555214, 49577.07742718408, 50066.37835311271, 50317.790256956716, 50393.85865979469, 50775.98126405211, 51035.875173183944, 51083.966633334705, 51161.35563373679, 51239.23701450809, 51298.9872783592, 51605.2572710159, 51663.273470810745, 51939.24872126831, 51957.177535676405, 52212.0683286445, 52354.36664503615, 52367.5392527101, 52655.863842009014, 52723.664710253055, 52752.432759299125, 52763.00300373774, 52872.7872593324, 53050.23638938415, 53184.14899877676, 53241.6227547777, 53249.43502982837, 53387.04361326284, 53433.24016770223, 53434.087238570944, 53637.41987933929, 53706.48417128891, 53775.714474835615, 53780.52429548142, 53944.95991684083, 53957.09854248553, 53964.06369859486, 53988.35445060808, 54000.93588127544, 54078.5692833962, 54109.59686124867, 54174.44556013046, 54241.42728963678, 54416.02151348815, 54443.05901084211, 54510.45810317431, 54557.81943874428, 54749.62615236843, 55195.83568363483, 55197.45773532086, 55266.12817648615, 55362.05862484138, 55379.04802385472, 55421.01020188526, 55586.74437699914, 55601.266952594684, 55602.292424689134, 55784.7637471582, 55784.95904543846, 55968.9548794159, 55976.15878575658, 56055.76867600695, 56158.006719270095, 56501.54772172724, 56622.47006325475, 56648.28885592455, 56662.05822049881, 57066.68533939445, 57323.790483780765, 57443.963141254615, 57458.412904698365, 57514.48017821171, 57791.66090397982, 57979.894650188, 58427.41678817835, 58551.79325173431, 58770.05374042121, 59625.31267941822]","[33854.1805937092, 38227.02435140548, 38650.94308768592, 43750.51443763647, 45056.18488815147, 46106.347077074715, 47875.563014157946, 48313.70234551641, 48733.27221939374, 48818.69603232801, 48934.07028676635, 48967.37920799097, 50064.74145968993, 50131.89531496447, 50809.318054629446, 51192.69191942002, 51717.026339036674, 52938.915905999165, 53268.37828767164, 53410.540659766964, 53548.27245753343, 53610.5037414376, 53621.03297005179, 53695.94905038523, 53934.62560448007, 54041.78752314186, 54186.12974743639, 54302.654015924396, 54325.93538818778, 54586.390375718875, 55233.94772296022, 55305.16950863072, 55443.105617863555, 55444.642113165755, 55591.24750702818, 55634.1573985288, 55945.23422969317, 55989.59843035874, 56081.63632228972, 56413.22098828583, 56630.32458225488, 56751.558889061715, 56932.43810399495, 57081.58279273047, 57210.98048546101, 58101.597972024494, 58381.21786864377, 58558.834070357785]","[49560, 49560, 49740, 50820, 52560, 52560, 52560, 53880, 53880, 56640, 56640, 56880, 56880, 56880, 56880, 56880, 57420, 58320, 58320, 58320, 58320]","{421: 2, 436: 4, 439: 3, 440: 8, 441: 1, 442: 8, 444: 6, 446: 5, 451: 10, 452: 9, 458: 3, 459: 1, 462: 16, 463: 7, 466: 8, 468: 1, 469: 9, 471: 8, 474: 10, 478: 7, 483: 10, 484: 7, 487: 1, 490: 4, 492: 4, 493: 7, 494: 8, 496: 4, 500: 7, 504: 5, 509: 7}"
433,departure,T2F,56400,62,67,"[46524.17030709737, 46692.81753015616, 46790.25224609587, 47067.623540425324, 47508.77426008708, 48207.14860088639, 48632.880535377175, 48877.458293740114, 49794.86157991179, 49848.734022354634, 50042.79851754827, 50272.1052452895, 50413.237694650816, 50482.209819886644, 51232.501165493515, 51253.97908309164, 51369.683993555525, 51423.362654584074, 51431.552453299846, 51662.59042876498, 51771.417431615635, 51957.28661830506, 51964.61109349043, 51997.541611784596, 52233.1706363168, 52288.75749765771, 52360.34084187966, 52415.916098099646, 52449.442526364175, 52539.922005403314, 52561.18120525612, 52810.02491456448, 52867.19107623311, 52922.57870012961, 53090.106970502515, 53156.02265393343, 53692.30538760443, 53800.386219960186, 54039.30514765597]","[45274.47766977555, 45778.095844649215, 46314.4189373092, 46949.315104767, 47971.52892035285, 48250.919308059594, 48494.436716587144, 50642.870945666415, 51343.49774345012, 51672.85688159754, 51806.98182163731, 52563.17051467003, 53684.17744567791, 54368.13726325126, 54431.78123161634, 54594.31057638521]","[46260, 47460, 49560, 50820, 52560, 52560, 52560]","{394: 5, 396: 5, 398: 6, 404: 4, 406: 2, 424: 2, 429: 1, 431: 5, 432: 8, 434: 5, 435: 6, 437: 1, 447: 4, 448: 3, 453: 4, 455: 4, 464: 2}"
434,departure,T2E,55200,60,61,"[37156.58049486804, 39344.80048828448, 39672.16702184108, 40460.85131439114, 41064.44167687491, 42615.01164841519, 43810.486331369444, 44087.59652581755, 44745.24658000833, 45860.250258498534, 46371.33867217549, 47235.783303892465, 47251.874363309966, 47294.73952734179, 47872.07377705968, 47875.03155507757, 47974.14287777015, 48185.72293263323, 49188.24972991112, 49270.27755787248, 49618.62370579197, 50273.11116684129, 50569.96461877543, 50806.71970237606, 50850.87391549319, 50892.24573122008, 51052.98651967757, 51138.39751176644, 51268.9024904245, 51295.76101003236, 51537.956480516536, 51625.881467581894, 51647.961551934925, 51746.94840429481, 51990.456823496694, 52604.59453854091, 53793.721665496625, 55793.48860642833]","[45726.204537575664, 46550.54822603849, 47907.86203204091, 48567.50797159897, 48822.06264673213, 49464.53057301906, 49595.067885726945, 49684.90756831327, 50370.57950751453, 51332.35323537164, 52273.04581197831, 52613.434346101145, 52632.29390621778, 52937.3496878856, 53571.86656461795, 53872.097069784584]","[46260, 46620, 49560, 49560, 49560, 52560]","{386: 1, 389: 1, 390: 4, 399: 7, 400: 4, 405: 3, 412: 2, 420: 3, 423: 4, 433: 4, 438: 3, 439: 1, 441: 1, 442: 2, 444: 3, 446: 2, 451: 2, 452: 1, 458: 1, 462: 3, 463: 3, 466: 6}"
435,departure,T2E,63600,176,200,"[47444.18391687449, 48732.69125644345, 49225.2841916911, 49283.65157100996, 49394.14094478905, 50036.240786916256, 51046.22176861302, 51903.10510643593, 51970.24289948821, 52835.813976512334, 53025.0099289761, 53032.575671528204, 53116.575241691964, 53286.12501900529, 53445.229344632615, 53817.74654775619, 53829.59550888405, 53975.1470708142, 54114.3072955399, 54469.55644542987, 54586.946979334854, 54726.10627416421, 55038.76993495744, 55427.94148262791, 55447.2951935604, 55620.85228440634, 55960.40131645358, 56150.11664341209, 56346.23561644928, 56372.90516953782, 56376.136705749916, 56408.443473595864, 56423.85270004483, 56466.99743790689, 56502.91145526471, 56681.8791051776, 57055.53300869137, 57126.31058555127, 57129.0533840774, 57222.43886849796, 57269.641094457365, 57431.87689766224, 57433.90963203238, 57442.268467138965, 57496.710499934525, 57524.73976962433, 57541.27177291993, 57652.12466441492, 57669.47587384972, 57753.6488115541, 57803.851946182374, 57899.13993999211, 57946.67936323705, 57967.330380017345, 58015.797332823546, 58089.13497951958, 58432.183825756, 58433.4483344521, 58454.16530856013, 58463.17031314204, 58505.60681451502, 58510.59382335164, 58558.9869066164, 58673.17587459651, 58705.41611912226, 58732.33018506678, 58770.76427385726, 58804.659221277725, 58816.49503574562, 58868.26666678538, 59118.052611929605, 59127.5739130841, 59168.83620538847, 59175.516334504915, 59245.12807459317, 59271.41334911213, 59413.723184053895, 59640.126865624225, 59665.63671422412, 59670.11398900408, 59859.898490334555, 60011.35637592262, 60087.49377976468, 60389.61099454839, 60404.97223308695, 60496.02626614815, 60562.79805243222, 60666.55581270809, 60712.94601161847, 60718.135832654254, 60764.611194489684, 60826.61766429518, 60899.29209415669, 60918.10043130752, 61024.90228718048, 61064.84892913156, 61065.9668733717, 61113.41982740606, 61365.36994281104, 61411.93785255484, 62291.20174139365, 62465.48030655901, 62774.61617222646, 63088.55938491291, 63264.68194647964, 63277.19302814121, 64095.237333225006, 64893.94709908533, 66127.83465854972]","[51796.57973884339, 52150.48656451469, 53066.220321737914, 53248.017205066324, 53541.99771561779, 54123.47758394898, 54468.21101673217, 54628.64815676467, 54710.644289519776, 54893.9569429526, 55427.623623051964, 55978.2632644383, 56721.38670138055, 56815.087724222416, 56912.44690056602, 57054.44094009873, 57094.83527112226, 57157.83930000459, 57228.05858393892, 57464.65111389154, 57490.88576893949, 57924.264094969316, 58053.389284234785, 58100.35961211888, 58584.90822629444, 59106.46656292257, 59170.317721994405, 59172.45299388434, 59176.28816283484, 59333.42501838156, 59498.81695541511, 59669.38267670177, 59675.399688370875, 59803.26641559886, 60055.74756914379, 60081.568711264415, 60396.57989356383, 60403.99487419398, 60754.966814740765, 60783.89909301203, 60868.10189339743, 60926.16176808467, 61321.73522828944, 61541.44505817443, 61564.87510415193, 63235.875428056366]","[53880, 53880, 56640, 56880, 56880, 57420, 57420, 58320, 58320, 58680, 58680, 58680, 58680, 58980, 58980, 61620, 61620, 61620, 61620, 61620, 61620]","{472: 2, 475: 2, 478: 8, 483: 9, 484: 10, 487: 2, 490: 1, 492: 12, 493: 5, 494: 6, 496: 11, 497: 2, 500: 13, 501: 1, 504: 10, 506: 1, 509: 11, 512: 5, 514: 4, 520: 10, 525: 1, 526: 8, 528: 15, 531: 14, 537: 1, 545: 3, 548: 6, 552: 7, 554: 6, 556: 7, 557: 7}"
436,departure,T2G,53400,52,52,"[36966.96103240775, 42123.11942693563, 42962.36081104094, 44394.293331958565, 44730.37239677762, 44862.76480898017, 46032.5178156056, 46250.416621895805, 46290.02266462282, 46411.983082847706, 46452.54017321747, 46534.81125777223, 46567.15341617001, 46595.866331928264, 46696.06409830878, 46738.099546895304, 47442.6832695827, 47474.17194784981, 47523.29277332025, 47556.528194117185, 47850.57459166121, 47981.968941581814, 48332.22567786469, 48737.848983263946, 49053.389172451294, 49206.939587886554, 49282.415863167735, 49358.90515370784, 50153.43663355632, 50203.80667363663, 50754.95795484338, 51597.81290070247, 51691.17935296883]","[38982.26343949198, 41516.333672939465, 44411.627880876746, 46363.4298260871, 46451.05939779354, 48181.78299431039, 48748.21832442014, 48826.70983427423, 49460.044114431774, 49571.30342462293, 49587.17818493355, 51530.44588665558, 51855.86604789397, 52566.02625117711]","[44220, 44280, 46260, 46620, 49560]","{346: 3, 355: 4, 359: 4, 366: 4, 370: 8, 382: 2, 394: 11, 396: 2, 398: 5, 404: 3, 406: 6}"
437,departure,T2E,54900,70,81,"[37715.087817872765, 39473.1693089834, 39738.90476990279, 40269.57516893021, 41300.50033793776, 42884.790360427665, 43225.38402865307, 43420.11883907196, 44457.86606420757, 46081.736981356684, 46274.67802799492, 46301.98443380285, 46564.0316041091, 47472.42028771624, 47699.13695607321, 47719.73925603885, 48474.65268329831, 48698.82446917697, 48718.52657898218, 49310.70876366821, 49369.05307893284, 49486.88955794517, 49546.07516975985, 49608.3274837591, 49736.01667434368, 49857.14150432751, 50013.72630245012, 50211.58384981028, 50245.12878868067, 50344.70384598718, 50572.0094402712, 50806.999942716364, 50900.1702689457, 50962.838270942055, 51349.44432085753, 51500.25940352757, 51569.30976239147, 51842.488813690885, 51957.66884436204, 52555.774700067384, 52636.04887236178, 52687.2595485449, 53039.405516015, 53280.75716071335]","[42834.86863708948, 44158.712580001, 44202.051604244654, 44605.060272286355, 45297.436374297184, 46421.00883641787, 46686.88271347442, 47875.65757510314, 48237.790040162196, 49295.85879541927, 49336.09311857035, 49922.41525364891, 50611.27124607771, 51290.64191339806, 51569.84623323133, 52404.92904998151, 53108.99948278603, 55897.02518714063]","[44880, 46260, 47460, 49560, 49560, 49560, 49560, 50820]","{390: 5, 399: 3, 400: 1, 401: 1, 402: 1, 405: 4, 407: 1, 412: 2, 419: 3, 423: 2, 433: 5, 436: 2, 438: 3, 439: 5, 440: 3, 442: 3, 444: 2, 446: 3, 451: 8, 452: 6, 458: 8, 462: 4, 463: 6}"
438,departure,T2F,54300,60,60,"[39165.689175617954, 39769.89275613335, 41474.54565149463, 42097.91752504896, 44399.71308351048, 45445.31459105244, 45466.30782045748, 46772.909938627374, 46938.80037426828, 47013.96031102297, 47389.28020015738, 47631.63390659439, 47816.83866536981, 47950.12662029483, 48471.16562982104, 48493.05959127047, 48688.09766075412, 48951.99932413165, 49190.117469522185, 49236.015806238196, 49262.60323169169, 49467.426917217475, 49642.59840146252, 49779.11964873262, 49798.811230990155, 50092.71281397928, 50178.673077974636, 50506.289379457856, 50672.00976028561, 50709.02518268306, 50738.25809403996, 50859.76698517338, 51262.16344884608, 51291.130556299264, 51654.766561883895, 52220.82870259551, 53599.57052396812, 53644.55885253273]","[44080.20107943625, 44683.72886661546, 46083.499356979126, 46672.19410660086, 47142.46281725843, 47692.63401489026, 47897.27667652569, 48536.64208606569, 48846.509136126726, 49148.40079025006, 49314.94591776396, 49741.26543650849, 50287.78346187288, 50360.18776056968, 50613.62524613017, 51911.848076240625]","[44220, 44280, 44280, 44880, 49560, 49560]","{382: 5, 394: 4, 396: 7, 398: 2, 404: 3, 406: 5, 422: 4, 424: 7, 429: 2, 430: 1, 431: 6, 432: 4, 434: 4, 435: 3, 437: 3}"
439,departure,T2F,54600,95,106,"[34373.47678624706, 40597.25702318441, 41311.19358642896, 42436.49403897234, 42551.805738314615, 42856.00161442497, 42912.59899053434, 43189.73894327697, 43762.00142334131, 44117.40040089098, 44381.27548596274, 44740.86163421384, 45068.48255978401, 45351.81070086045, 45664.36669627864, 45906.42752252237, 46272.991799659154, 46352.240807369926, 46609.79727320502, 46796.52610977321, 47131.35289473771, 47231.74863492762, 47686.967346930905, 47817.63920207355, 47830.36410395951, 47887.70069119377, 47896.28525979256, 48151.06428619875, 48201.550875275585, 48233.32849761377, 48450.812595192234, 48589.08178430686, 48779.576010644254, 48872.983937319645, 49194.22064612407, 49421.11371123846, 49552.16645194712, 49560.26034312321, 50062.040898045314, 50185.24852750242, 50211.280522802415, 50214.98108869737, 50562.45052771074, 50674.77143494713, 50826.18333120647, 50859.77588197625, 50968.28324235562, 51119.860667007175, 51291.07225144265, 51428.23519959948, 51529.98446515423, 51688.70827762155, 51725.4931642805, 51752.809350329684, 51819.7668964884, 51908.81602256596, 52112.155523604706, 52617.517295691825, 53010.812146532415, 53180.224692531825]","[40109.549840890446, 44152.69746227687, 45220.2100131653, 46367.33601792295, 48677.60777365838, 48681.761050552086, 48776.15677018509, 49509.91549429703, 49709.81826837303, 49824.10728001569, 49843.015043125124, 50707.758727365435, 50789.84515529349, 50817.8991866458, 50924.97296699862, 51002.17816810451, 51617.238764445836, 51718.40307049585, 52222.415764102596, 52305.59052118732, 52328.17462221249, 52340.53853557236, 52365.618656522856, 53597.11497436549, 53900.285878017276]","[46260, 46620, 46620, 46620, 46620, 46620, 49560, 49560, 49560, 49560]","{382: 7, 388: 1, 394: 9, 396: 5, 398: 6, 404: 9, 406: 7, 415: 1, 416: 1, 422: 8, 424: 2, 429: 7, 431: 10, 432: 5, 434: 7, 435: 10, 437: 11}"
440,departure,T2F,54900,98,102,"[34979.682910425334, 36713.5773693599, 37664.60082047618, 42172.09650497608, 42965.104941496946, 43049.03395113472, 44503.515921935, 44964.06230930624, 45096.11528001418, 45183.726315058855, 45756.279824187965, 45831.7472749052, 45960.86302765745, 46268.24591625384, 46975.3194194295, 47167.54370801802, 47202.83294839715, 47289.831112946056, 47676.67878493545, 47730.31740367974, 47758.621635080766, 48020.92885165146, 48071.081117354544, 48422.83756605499, 48526.369260015694, 48528.29001898083, 48532.297448486366, 48573.190594072235, 49372.75220392705, 49377.23899298832, 49447.64708092235, 49494.37341045277, 49578.564655239614, 49627.664326749444, 49810.34816768611, 50100.67027226399, 50104.972323249836, 50131.848282497034, 50173.24872265541, 50392.28971832942, 50400.48829794878, 50409.457561176874, 50549.030927467524, 50616.32833338544, 50620.09390298039, 50732.54562981417, 50891.87164041873, 50946.48436746868, 51044.84266986218, 51047.21055430987, 51048.76052162131, 51424.51485075885, 51435.6232397161, 51870.437157464796, 51964.84782213649, 52045.54263866494, 52045.729778426234, 52132.41999837831, 52944.44084839639, 53324.26517856826, 53587.598272214025]","[42444.27885234576, 43143.78564447241, 43543.36101883615, 43599.400241752286, 44972.307006699186, 45227.52675487417, 45466.52548149014, 45850.358345843095, 46154.00301680257, 46610.489113384116, 47100.50294139359, 47115.324629828894, 47196.77509643454, 47220.8419396377, 47420.88230363528, 47486.79437377595, 47575.5762936524, 47765.121212383776, 48825.815074111415, 48885.86932495313, 49834.0599026581, 49840.84598895531, 50259.30631578662, 51033.249910700695, 51388.66734165852, 52219.18372872429]","[44880, 44880, 46260, 46620, 46620, 49560, 49560, 49560, 49740, 52560, 52560]","{382: 6, 394: 8, 395: 1, 396: 8, 398: 7, 404: 7, 406: 9, 409: 1, 422: 4, 424: 1, 429: 5, 431: 10, 432: 3, 434: 3, 435: 7, 437: 6, 447: 7, 448: 9}"
441,departure,T2G,54000,24,26,"[41297.36101884827, 44118.537667580975, 44615.95645282538, 45719.938023691626, 46245.877525550044, 46328.54824723541, 46344.04935755674, 47526.492458361994, 48962.14836787572, 49330.74094663371, 49663.65785773996, 49762.00291515869, 50040.44801327791, 50707.94621835271, 51034.40358426933, 51323.53280902068]","[41817.143338010996, 46262.10568238332, 48053.551192461644, 49741.07666322628, 50400.37663534332, 51088.74021249349]","[44220, 46620]","{390: 2, 399: 3, 402: 2, 405: 1, 412: 3, 419: 1, 420: 1, 423: 3, 436: 2, 438: 1, 439: 2, 441: 1, 444: 1, 446: 1, 452: 2}"
442,departure,T2F,56700,65,70,"[39846.618853692395, 41017.92258681931, 42750.22770723692, 43137.89319511098, 45597.32356302442, 45671.347635989674, 45864.511862508305, 47754.295435783904, 48164.44149669805, 48166.795924443584, 48181.29018306633, 48364.975336069794, 49347.21119468595, 49393.92140086989, 49474.151411799634, 50028.06363259493, 50307.690019487185, 50610.88041902868, 50641.62838594713, 50661.16803650217, 50693.54387254403, 50781.3478423304, 51235.87815623466, 51501.29492856421, 51953.900842632866, 52240.0378203547, 52439.51806230274, 52803.28838554163, 52884.61569146949, 53175.88931176811, 53184.59475447696, 53251.040525146076, 53260.79631101289, 53377.16796838097, 53739.77310779963, 53771.517945947315, 53981.51915558004, 54565.88098120246, 55911.01545996004, 56091.20649557008]","[28447.50820793193, 44101.70100524652, 44640.392676343006, 46840.574316824204, 47299.70699005708, 47300.47012854364, 47765.99961101477, 49707.030577446916, 50115.77784978573, 50189.72985339924, 50531.383963060594, 52150.69818082403, 52174.38086684446, 52618.279744719526, 53129.029425578185, 53787.84312161633, 54127.49399633045, 56216.46231324399]","[46260, 49560, 49560, 49560, 49560, 49740, 53880]","{394: 6, 396: 2, 398: 5, 404: 4, 406: 5, 422: 8, 424: 3, 429: 4, 430: 1, 431: 3, 432: 4, 434: 4, 435: 2, 437: 2, 447: 2, 448: 5, 453: 5, 455: 4, 464: 1}"
443,departure,T2D,54300,167,3,"[29811.164971243525, 33498.6939581193, 35620.25264180592, 37116.70667548878, 37186.90910142532, 38343.57994728425, 39192.18718883504, 41889.684270670085, 42454.54903165627, 42952.81864387033, 43550.53087863345, 44191.25407298621, 44331.39023859049, 44900.412340117815, 45151.228071818965, 45256.6394206501, 45764.62677338256, 45766.42032815355, 45826.93577862867, 45874.661526562006, 46402.33964892654, 46570.44791303956, 46726.27012912443, 46960.68152216451, 47149.87822910926, 47286.88537922049, 47681.14536659691, 47921.071171928335, 48042.614546556884, 48206.51553362366, 48257.744908964756, 48261.31464682295, 48332.84872190123, 48445.316340256155, 48554.34516274362, 48637.13772383526, 48689.1539999815, 48741.25082420785, 48823.80733472107, 48971.175746583685, 49040.969834873824, 49096.76143400065, 49138.05165454259, 49141.32296315083, 49177.7334224134, 49270.10532997492, 49283.862043632456, 49302.43559317892, 49443.39758834472, 49499.35683004057, 49551.82949344429, 49586.219397458204, 49630.597051013785, 49646.01944604756, 49684.64411537427, 49711.61799633728, 49750.24776393956, 49770.43472796707, 49801.707688169976, 49810.06561895567, 49890.60780684439, 49893.37897296156, 49920.865557929756, 50089.086527914114, 50120.50886660561, 50139.07483436105, 50196.25062976047, 50211.0588518326, 50273.71649430935, 50293.253931448875, 50325.90324441579, 50372.81859357655, 50385.63022499123, 50413.88226445342, 50430.23735317508, 50504.25725848357, 50526.39563478995, 50599.339603547625, 50656.64465592177, 50875.625216611035, 50878.85065319215, 50923.14401265313, 50932.61461123215, 50953.07670454627, 51036.35180056832, 51074.42633049455, 51213.1962456796, 51279.33428329386, 51340.317089653305, 51343.62397288674, 51500.13365316234, 51545.27621017383, 51605.1834475521, 51697.791995057116, 51917.72707181322, 51947.00541849107, 52023.043639123156, 52275.76441748419, 52516.94420389496, 52550.50691208267, 52682.197256080006, 52713.34179603276, 55603.72203161194]","[39099.57461698469, 40967.05866491461, 41875.70523267318, 42376.36041624842, 43498.23391063734, 43847.50064989578, 44431.670788562195, 44965.269196709996, 45790.733107008826, 46005.502046132446, 46107.59587149691, 46407.71274162922, 46605.07895878209, 46634.97945381817, 47144.011693106324, 47463.68940896983, 47559.43667083543, 47622.4672399062, 47849.604722707394, 48013.907554882724, 48139.80105796085, 48814.555727395105, 49029.88627741264, 49168.610414802744, 49488.74479693237, 49498.9501191232, 49695.576026540846, 50382.81341668632, 50468.458014915836, 50499.54500692478, 50697.290113156385, 50798.86035529143, 51002.08551438649, 51274.74175436523, 51554.448351256055, 51591.066631756206, 51917.39801178743, 52275.28647396323, 52443.4720049407, 52528.74606909305, 52640.42419978232, 52851.415115719516, 52995.36366386008, 55220.16046049675]","[44520, 44520, 44520, 44580, 45180, 45180, 46560, 46920, 46920, 47760, 47760, 49860, 49860, 50040, 50040, 51120, 52860, 52860, 52860, 52860]","{403: 1, 409: 2}"
444,departure,T2F,55200,64,69,"[37549.43410475539, 42826.759172134545, 43215.11397746333, 43963.5545763632, 44081.58930543947, 44450.31276531497, 44756.8862410211, 45310.09150440877, 46301.56211265466, 48276.13915246253, 48318.61964971873, 49055.182875733066, 49330.760451057504, 49519.30065741653, 49749.79765615586, 49766.61973019659, 49798.92001425524, 49872.42019354832, 49921.107319378265, 50025.6658603192, 50177.7544569827, 50445.62216301803, 50581.33180817685, 50624.9921815997, 50801.64058728774, 50802.14099249145, 50997.00816302013, 51023.86625493045, 51036.90076842635, 51047.30700891488, 51068.60087458378, 51101.15697473674, 51922.95094463264, 52299.99150068312, 52383.77300815692, 52543.39131651783, 52961.55925386399, 53072.74080623798, 53199.85675303528, 54033.846708768324]","[38943.1716064249, 45466.948984496565, 46877.35597491747, 47078.093422316335, 47586.03383046581, 48158.81231285552, 48575.81595041407, 48692.119611112554, 49643.281090827855, 50357.61414910966, 51111.14872478933, 51477.47226260906, 51612.7070388532, 51877.34524517297, 52390.1339215332, 53001.041184950496, 53375.22511988283]","[46260, 46260, 47460, 49560, 49740, 49740, 50820]","{382: 1, 394: 5, 396: 4, 398: 4, 404: 2, 406: 2, 422: 3, 424: 3, 429: 3, 431: 3, 432: 2, 434: 2, 435: 4, 437: 9, 447: 6, 448: 5, 453: 6, 455: 5}"
